ID,site number,site location,cluster name,site acronym,date,month,sample type,Tot N (mg/L (0<mdl)),Diss N (mg/L (0<mdl)),Tot P (ug/L (0<mdl)),Diss P (ug/L (0<mdl)),nitrate_nitrogen,ammonium_nitrogen,dissolved_organic_nitrogen,nutrient comments
3.8350000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","07/12/05 00:00:00","07/12/05 00:00:00",,,,,,,,,
3.8360000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","07/12/05 00:00:00","07/12/05 00:00:00",,,9.4000000000000000e-02,,,,,,
3.8370000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","07/12/05 00:00:00","07/12/05 00:00:00",,,9.0999999999999998e-02,,,,,,
3.8380000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","07/12/05 00:00:00","07/12/05 00:00:00",,,8.4000000000000005e-02,,,,,,
3.8390000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","07/12/05 00:00:00","07/12/05 00:00:00",,,8.8999999999999996e-02,1.8399999999999999e+01,,,,,
3.8400000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","07/12/05 00:00:00","07/12/05 00:00:00",,,,,,,,,
3.8410000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","07/12/05 00:00:00","07/12/05 00:00:00",,,,,,,,,
3.8420000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","07/12/05 00:00:00","07/12/05 00:00:00",,,,,,,,,
3.8430000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","07/12/05 00:00:00","07/12/05 00:00:00",,,,,,,,,
3.8440000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","07/12/05 00:00:00","07/12/05 00:00:00",,,,,,,,,
3.8450000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","07/12/05 00:00:00","07/12/05 00:00:00",,,,,,,,,
3.8460000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","07/12/05 00:00:00","07/12/05 00:00:00",,,,,,,,,
3.8470000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","07/12/05 00:00:00","07/12/05 00:00:00",,,,,,,,,
3.8480000000000000e+03,"R3","Waddell Canal","cap","waddell canal","08/15/05 00:00:00","08/16/05 00:00:00",,,1.8300000000000000e-01,2.7199999999999999e+01,,,,,
3.8490000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","08/16/05 00:00:00","08/16/05 00:00:00",,,1.3300000000000001e-01,1.6500000000000000e+01,,,,,
3.8500000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","08/16/05 00:00:00","08/16/05 00:00:00",,,1.1899999999999999e-01,,,,,,
3.8510000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","08/16/05 00:00:00","08/16/05 00:00:00",,,1.7000000000000001e-01,0.0000000000000000e+00,,,,,
3.8520000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","08/16/05 00:00:00","08/16/05 00:00:00",,,1.1000000000000000e-01,,,,,,
3.8530000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","08/16/05 00:00:00","08/16/05 00:00:00",,,1.2800000000000000e-01,4.8399999999999999e+01,,,,,
3.8540000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","08/16/05 00:00:00","08/16/05 00:00:00",,,9.8000000000000004e-02,,,,,,
3.8550000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","08/16/05 00:00:00","08/16/05 00:00:00",,,1.3300000000000001e-01,4.8399999999999999e+01,,,,,
3.8560000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","08/16/05 00:00:00","08/16/05 00:00:00",,,1.6200000000000001e-01,2.1399999999999999e+01,,,,,
3.8570000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","08/16/05 00:00:00","08/16/05 00:00:00",,,1.4599999999999999e-01,,,,,,
3.8580000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","08/16/05 00:00:00","08/16/05 00:00:00",,,8.9999999999999997e-02,5.7399999999999999e+01,,,,,
3.8590000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","08/16/05 00:00:00","08/16/05 00:00:00",,,1.3000000000000000e-01,2.2399999999999999e+01,,,,,
3.8600000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","08/16/05 00:00:00","08/16/05 00:00:00",,,9.8000000000000004e-02,5.3500000000000000e+01,,,,,
3.8610000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","08/16/05 00:00:00","08/16/05 00:00:00",,,1.1200000000000000e-01,4.1000000000000000e+01,,,,,
3.8620000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","08/16/05 00:00:00","08/16/05 00:00:00",,,1.6300000000000001e-01,0.0000000000000000e+00,,,,,
3.8630000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","08/16/05 00:00:00","08/16/05 00:00:00",,,1.4299999999999999e-01,,,,,,
3.8640000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","08/16/05 00:00:00","08/16/05 00:00:00",,,1.6800000000000001e-01,4.6000000000000000e+01,,,,,
3.8650000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","08/16/05 00:00:00","08/16/05 00:00:00",,,1.5200000000000000e-01,,,,,,
3.8660000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","08/16/05 00:00:00","08/16/05 00:00:00",,,5.5200000000000005e-01,3.4899999999999999e+01,,,,,
3.8670000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","08/16/05 00:00:00","08/16/05 00:00:00",,,4.1699999999999998e-01,,,,,,
3.8680000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","08/16/05 00:00:00","08/16/05 00:00:00",,,1.7999999999999999e-01,3.1899999999999999e+01,,,,,
3.8690000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","08/16/05 00:00:00","08/16/05 00:00:00",,,1.1799999999999999e-01,,,,,,
3.8700000000000000e+03,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","08/16/05 00:00:00","08/16/05 00:00:00",,,1.5600000000000000e-01,6.7000000000000002e+00,,,,,
3.8710000000000000e+03,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","08/16/05 00:00:00","08/16/05 00:00:00",,,1.3300000000000001e-01,9.0999999999999996e+00,,,,,
3.8720000000000000e+03,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","08/16/05 00:00:00","08/16/05 00:00:00",,,8.9999999999999997e-02,0.0000000000000000e+00,,,,,
3.8730000000000000e+03,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","08/16/05 00:00:00","08/16/05 00:00:00",,,1.0299999999999999e-01,0.0000000000000000e+00,,,,,
3.8740000000000000e+03,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","08/16/05 00:00:00","08/16/05 00:00:00",,,1.2900000000000000e-01,0.0000000000000000e+00,,,,,
3.8750000000000000e+03,"R9A-Dup","Saguaro Lake near inlet",,"saguaro-epi dup","08/16/05 00:00:00","08/16/05 00:00:00",,,1.2500000000000000e-01,2.6000000000000001e+00,,,,,
3.8760000000000000e+03,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","08/16/05 00:00:00","08/16/05 00:00:00",,,1.5700000000000000e-01,1.5600000000000000e+01,,,,,
3.8770000000000000e+03,"R20","Verde River at Tangle","verde","verde abv horseshoe","08/16/05 00:00:00","08/16/05 00:00:00",,,1.0600000000000000e-01,3.1830000000000001e+02,,,,,
3.8780000000000000e+03,"Havasu 1","Havasu lake Sample",,"Havasu 1","08/16/05 00:00:00","08/16/05 00:00:00",,,1.2000000000000000e-01,0.0000000000000000e+00,,,,,
3.8790000000000000e+03,"Havasu 2","Havasu lake Sample",,"Havasu 2","08/16/05 00:00:00","08/16/05 00:00:00",,,,,,,,,
3.8800000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","08/16/05 00:00:00","08/16/05 00:00:00",,,,,,,,,
3.8810000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","08/16/05 00:00:00","08/16/05 00:00:00",,,1.2800000000000000e-01,,,,,,
3.8820000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","08/16/05 00:00:00","08/16/05 00:00:00",,,2.0100000000000001e-01,,,,,,
3.8830000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","08/16/05 00:00:00","08/16/05 00:00:00",,,2.0799999999999999e-01,,,,,,
3.8840000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","08/16/05 00:00:00","08/16/05 00:00:00",,,1.6400000000000001e-01,5.2799999999999997e+01,,,,,
3.8850000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","08/16/05 00:00:00","08/16/05 00:00:00",,,,,,,,,
3.8860000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","08/16/05 00:00:00","08/16/05 00:00:00",,,,,,,,,
3.8870000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","08/16/05 00:00:00","08/16/05 00:00:00",,,,,,,,,
3.8880000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","08/16/05 00:00:00","08/16/05 00:00:00",,,,,,,,,
3.8890000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","08/16/05 00:00:00","08/16/05 00:00:00",,,,,,,,,
3.8900000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","08/16/05 00:00:00","08/16/05 00:00:00",,,,,,,,,
3.8910000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","08/16/05 00:00:00","08/16/05 00:00:00",,,,,,,,,
3.8920000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","08/16/05 00:00:00","08/16/05 00:00:00",,,,,,,,,
3.8930000000000000e+03,"R3","Waddell Canal","cap","waddell canal","09/13/05 00:00:00","09/13/05 00:00:00",,,1.4899999999999999e-01,3.3799999999999997e+01,,,,,
3.8940000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","09/13/05 00:00:00","09/13/05 00:00:00",,,1.7299999999999999e-01,1.2800000000000001e+01,,,,,
3.8950000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","09/13/05 00:00:00","09/13/05 00:00:00",,,1.1700000000000001e-01,,,,,,
3.8960000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","09/13/05 00:00:00","09/13/05 00:00:00",,,1.4699999999999999e-01,9.8000000000000007e+00,,,,,
3.8970000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","09/13/05 00:00:00","09/13/05 00:00:00",,,1.3600000000000001e-01,,,,,,
3.8980000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","09/13/05 00:00:00","09/13/05 00:00:00",,,1.4099999999999999e-01,5.3600000000000001e+01,,,,,
3.8990000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","09/13/05 00:00:00","09/13/05 00:00:00",,,8.5000000000000006e-02,,,,,,
3.9000000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","09/13/05 00:00:00","09/13/05 00:00:00",,,1.4099999999999999e-01,7.2000000000000000e+01,,,,,
3.9010000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","09/13/05 00:00:00","09/13/05 00:00:00",,,1.3800000000000001e-01,6.9700000000000003e+01,,,,,
3.9020000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","09/13/05 00:00:00","09/13/05 00:00:00",,,1.0700000000000000e-01,,,,,,
3.9030000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","09/13/05 00:00:00","09/13/05 00:00:00",,,1.5700000000000000e-01,8.4900000000000006e+01,,,,,
3.9040000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","09/13/05 00:00:00","09/13/05 00:00:00",,,1.8500000000000000e-01,3.6000000000000000e+01,,,,,
3.9050000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","09/13/05 00:00:00","09/13/05 00:00:00",,,1.1000000000000000e-01,6.2299999999999997e+01,,,,,
3.9060000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","09/13/05 00:00:00","09/13/05 00:00:00",,,1.2900000000000000e-01,6.7900000000000006e+01,,,,,
3.9070000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","09/13/05 00:00:00","09/13/05 00:00:00",,,1.5800000000000000e-01,4.7700000000000003e+01,,,,,
3.9080000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","09/13/05 00:00:00","09/13/05 00:00:00",,,1.2100000000000000e-01,,,,,,
3.9090000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","09/13/05 00:00:00","09/13/05 00:00:00",,,1.6300000000000001e-01,8.7299999999999997e+01,,,,,
3.9100000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","09/13/05 00:00:00","09/13/05 00:00:00",,,1.2700000000000000e-01,,,,,,
3.9110000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","09/13/05 00:00:00","09/13/05 00:00:00",,,2.8199999999999997e-01,6.3500000000000000e+01,,,,,
3.9120000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","09/13/05 00:00:00","09/13/05 00:00:00",,,1.7100000000000001e-01,,,,,,
3.9130000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","09/13/05 00:00:00","09/13/05 00:00:00",,,1.4499999999999999e-01,4.0700000000000003e+01,,,,,
3.9140000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","09/13/05 00:00:00","09/13/05 00:00:00",,,9.8000000000000004e-02,,,,,,
3.9150000000000000e+03,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","09/13/05 00:00:00","09/13/05 00:00:00",,,7.4999999999999997e-02,1.3600000000000000e+01,,,,,
3.9160000000000000e+03,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","09/13/05 00:00:00","09/13/05 00:00:00",,,1.6400000000000001e-01,1.7199999999999999e+01,,,,,
3.9170000000000000e+03,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","09/13/05 00:00:00","09/13/05 00:00:00",,,1.1000000000000000e-01,1.0699999999999999e+01,,,,,
3.9180000000000000e+03,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","09/13/05 00:00:00","09/13/05 00:00:00",,,1.5700000000000000e-01,1.3699999999999999e+01,,,,,
3.9190000000000000e+03,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","09/13/05 00:00:00","09/13/05 00:00:00",,,1.6400000000000001e-01,7.2000000000000002e+00,,,,,
3.9200000000000000e+03,"R9A-Dup","Saguaro Lake near inlet",,"saguaro-epi dup","09/13/05 00:00:00","09/13/05 00:00:00",,,1.7299999999999999e-01,1.5800000000000001e+01,,,,,
3.9210000000000000e+03,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","09/13/05 00:00:00","09/13/05 00:00:00",,,1.7199999999999999e-01,3.4600000000000001e+01,,,,,
3.9220000000000000e+03,"R20","Verde River at Tangle","verde","verde abv horseshoe","09/13/05 00:00:00","09/13/05 00:00:00",,,4.2000000000000003e-02,6.2500000000000000e+01,,,,,
3.9230000000000000e+03,"Havasu 1","Havasu lake Sample",,"Havasu 1","09/13/05 00:00:00","09/13/05 00:00:00",,,1.7199999999999999e-01,0.0000000000000000e+00,,,,,
3.9240000000000000e+03,"Havasu 2","Havasu lake Sample",,"Havasu 2","09/13/05 00:00:00","09/13/05 00:00:00",,,,,,,,,
3.9250000000000000e+03,"Roosvelt","SRP above Roosevelt Lake",,"Above Roosevelt","09/13/05 00:00:00","09/13/05 00:00:00",,,,,,,,,
3.9260000000000000e+03,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","09/13/05 00:00:00","09/13/05 00:00:00",,,1.3100000000000001e-01,,,,,,
3.9270000000000000e+03,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","09/13/05 00:00:00","09/13/05 00:00:00",,,1.2300000000000000e-01,,,,,,
3.9280000000000000e+03,"Hwy 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","09/13/05 00:00:00","09/13/05 00:00:00",,,1.0500000000000000e-01,,,,,,
3.9290000000000000e+03,"Pima","AZ Canal at Pima Rd.","srp","az canal @ pima","09/13/05 00:00:00","09/13/05 00:00:00",,,1.5100000000000000e-01,4.7700000000000003e+01,,,,,
3.9300000000000000e+03,"R1","CAP canal above Waddell Canal","cap","cap-siphon","09/13/05 00:00:00","09/13/05 00:00:00",,,,,,,,,
3.9310000000000000e+03,"R4","Cap Canal at 7th St.","cap","cap @ 7th st","09/13/05 00:00:00","09/13/05 00:00:00",,,,,,,,,
3.9320000000000000e+03,"R4-Dup","Cap Canal at 7th St.","cap","cap @ 7th st dup","09/13/05 00:00:00","09/13/05 00:00:00",,,,,,,,,
3.9330000000000000e+03,"R5","Verde River btwn Horseshoe and Bartlett","verde","verde abv bartlett","09/13/05 00:00:00","09/13/05 00:00:00",,,,,,,,,
3.9340000000000000e+03,"R7","Verde River below Bartlett Reservoir","verde","verde blw barlett","09/13/05 00:00:00","09/13/05 00:00:00",,,,,,,,,
3.9350000000000000e+03,"R8","Salt River inlet to Saguaro Lake","salt","salt abv saguaro","09/13/05 00:00:00","09/13/05 00:00:00",,,,,,,,,
3.9360000000000000e+03,"Mesa","AZ Canal at Mesa Dr.","srp","az canal @ Mesa","09/13/05 00:00:00","09/13/05 00:00:00",,,,,,,,,
3.9370000000000000e+03,"Scotts","AZ Canal at Scottsdale Rd.","srp","az canal @ scotts.","09/13/05 00:00:00","09/13/05 00:00:00",,,,,,,,,
3.9380000000000000e+03,"R3","Waddell Canal","cap","waddell canal","10/18/05 00:00:00","10/18/05 00:00:00",,,1.5300000000000000e-01,9.4000000000000004e+00,,,,,
3.9390000000000000e+03,"UH In","Union Hills Inlet","cap","Union Hills Inlet","10/18/05 00:00:00","10/18/05 00:00:00",,,1.6200000000000001e-01,2.1500000000000000e+01,,,,,
3.9400000000000000e+03,"UH Out","Union Hills Treated Water","cap","Union Hills Outlet","10/18/05 00:00:00","10/18/05 00:00:00",,,1.4399999999999999e-01,,,,,,
3.9410000000000000e+03,"R11","CAP Canal at Cross-connect","cap","cap @ x con","10/18/05 00:00:00","10/18/05 00:00:00",,,1.4399999999999999e-01,1.4400000000000000e+01,,,,,
3.9420000000000000e+03,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","10/18/05 00:00:00","10/18/05 00:00:00",,,1.3500000000000001e-01,,,,,,
3.9430000000000000e+03,"R18","South Canal at Val Vista WTP","srp","s canal @ val vista","10/18/05 00:00:00","10/18/05 00:00:00",,,1.3600000000000001e-01,5.3899999999999999e+01,,,,,
3.9440000000000000e+03,"R19","Val Vista WTP treated water","srp","val vista-treated","10/18/05 00:00:00","10/18/05 00:00:00",,,1.0700000000000000e-01,,,,,,
3.9450000000000000e+03,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","10/18/05 00:00:00","10/18/05 00:00:00",,,1.2900000000000000e-01,4.2100000000000001e+01,,,,,
3.9460000000000000e+03,"SPT In","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","10/18/05 00:00:00","10/18/05 00:00:00",,,1.1300000000000000e-01,2.4399999999999999e+01,,,,,
3.9470000000000000e+03,"SPT Out","Tempe's South Plant treated water","tempe","STP Out","10/18/05 00:00:00","10/18/05 00:00:00",,,9.0999999999999998e-02,,,,,,
3.9480000000000000e+03,"R25","verde river at beeline highway","verde","verde @ beeline","10/18/05 00:00:00","10/18/05 00:00:00",,,9.9000000000000005e-02,6.5599999999999994e+01,,,,,
3.9490000000000000e+03,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","10/18/05 00:00:00","10/18/05 00:00:00",,,1.4199999999999999e-01,3.3799999999999997e+01,,,,,
3.9500000000000000e+03,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","10/18/05 00:00:00","10/18/05 00:00:00",,,1.2800000000000000e-01,4.8500000000000000e+01,,,,,
3.9510000000000000e+03,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","10/18/05 00:00:00","10/18/05 00:00:00",,,1.3400000000000001e-01,4.1700000000000003e+01,,,,,
3.9520000000000000e+03,"R14","AZ Canal - Inlet to Squaw Peak WTP","srp","az canal @ squaw peak","10/18/05 00:00:00","10/18/05 00:00:00",,,1.2300000000000000e-01,3.7600000000000001e+01,,,,,
3.9530000000000000e+03,"R15","Squaw Peak WTP treated water","srp","squaw peak-treated","10/18/05 00:00:00","10/18/05 00:00:00",,,7.6999999999999999e-02,,,,,,
3.9540000000000000e+03,"R16","AZ Canal - Inlet to Deer Valley WTP","srp","az canal @ deer valley","10/18/05 00:00:00","10/18/05 00:00:00",,,1.2200000000000000e-01,3.3200000000000003e+01,,,,,
3.9550000000000000e+03,"R17","Deer Valley WTP treated water","srp","deer valley-treated","10/18/05 00:00:00","10/18/05 00:00:00",,,9.7000000000000003e-02,,,,,,
3.9560000000000000e+03,"Green In","Greenway WTP Inlet","srp","Green In","10/18/05 00:00:00","10/18/05 00:00:00",,,2.3599999999999999e-01,4.4000000000000000e+01,,,,,
3.9570000000000000e+03,"Green Out","Greenway WTP Outlet","srp","Green Out","10/18/05 00:00:00","10/18/05 00:00:00",,,9.8000000000000004e-02,,,,,,
3.9580000000000000e+03,"NP In","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","10/18/05 00:00:00","10/18/05 00:00:00",,,1.7699999999999999e-01,3.0300000000000001e+01,,,,,
3.9590000000000000e+03,"NP Out","Tempe's North Plant treated water","tempe","north plant outlet","10/18/05 00:00:00","10/18/05 00:00:00",,,1.0400000000000000e-01,,,,,,
3.9600000000000000e+03,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","10/18/05 00:00:00","10/18/05 00:00:00",,,1.1100000000000000e-01,1.0000000000000000e+01,,,,,
3.9610000000000000e+03,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","10/18/05 00:00:00","10/18/05 00:00:00",,,8.1000000000000003e-02,1.1199999999999999e+01,,,,,
3.9620000000000000e+03,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","10/18/05 00:00:00","10/18/05 00:00:00",,,8.6999999999999994e-02,2.0899999999999999e+01,,,,,
3.9630000000000000e+03,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","10/18/05 00:00:00","10/18/05 00:00:00",,,1.3300000000000001e-01,2.3000000000000000e+01,,,,,
